sale_id,sale_date,year,month,store_name,location,store_type,product_name,category,quantity,unit_price,discount_amount,total_sales,cost_price,gross_profit,payment_method
SALE-102621,2025-08-02,2025,8,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,7,5200,500,35900,3600,10700,Cash
SALE-102622,2023-08-18,2023,8,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,POS
SALE-102623,2025-03-03,2025,3,Shoprite The Palms,Lekki,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,0,9600,3300,3000,POS
SALE-102624,2024-09-09,2024,9,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Facial Cleanser,Skin Care,10,4800,0,48000,3300,15000,Transfer
SALE-102625,2023-08-04,2023,8,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,12,4200,500,49900,3000,13900,Cash
SALE-102626,2023-10-16,2023,10,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,5,4500,0,22500,3200,6500,Transfer
SALE-102627,2025-05-06,2025,5,Jendol Egbeda,Egbeda,Superstore,GlowCare Shower Gel,Bath Care,13,3800,1000,48400,2600,14600,Transfer
SALE-102628,2024-07-17,2024,7,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,5,4500,0,22500,3200,6500,POS
SALE-102629,2025-09-13,2025,9,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,10,4500,1000,44000,3200,12000,Cash
SALE-102630,2023-12-05,2023,12,Justrite Ogba,Ogba,Supermarket,GlowCare Facial Cleanser,Skin Care,12,4800,500,57100,3300,17500,Cash
SALE-102631,2025-01-30,2025,1,Justrite Ogba,Ogba,Supermarket,GlowCare Face Cream,Skin Care,10,5200,0,52000,3600,16000,Cash
SALE-102632,2024-04-08,2024,4,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,14,4500,0,63000,3200,18200,Cash
SALE-102633,2024-06-14,2024,6,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Scrub,Body Care,1,4200,0,4200,3000,1200,Cash
SALE-102634,2025-08-06,2025,8,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,1,4200,500,3700,3000,700,Transfer
SALE-102635,2024-12-05,2024,12,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Lotion,Body Care,6,4500,0,27000,3200,7800,POS
SALE-102636,2024-07-24,2024,7,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,5,4200,500,20500,3000,5500,Transfer
SALE-102637,2024-11-18,2024,11,Justrite Ogba,Ogba,Supermarket,GlowCare Body Scrub,Body Care,4,4200,0,16800,3000,4800,POS
SALE-102638,2023-02-15,2023,2,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,3,4200,0,12600,3000,3600,Transfer
SALE-102639,2024-04-14,2024,4,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,14,5200,0,72800,3600,22400,Transfer
SALE-102640,2025-11-10,2025,11,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Scrub,Body Care,9,4200,0,37800,3000,10800,Cash
SALE-102641,2024-11-10,2024,11,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Lotion,Body Care,5,4500,0,22500,3200,6500,Cash
SALE-102642,2023-11-14,2023,11,Justrite Ogba,Ogba,Supermarket,GlowCare Facial Cleanser,Skin Care,14,4800,0,67200,3300,21000,Cash
SALE-102643,2024-02-10,2024,2,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Scrub,Body Care,6,4200,1000,24200,3000,6200,Transfer
SALE-102644,2024-05-09,2024,5,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,12,5200,500,61900,3600,18700,POS
SALE-102645,2025-04-14,2025,4,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,5,4800,500,23500,3300,7000,POS
SALE-102646,2023-10-08,2023,10,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,6,3800,0,22800,2600,7200,POS
SALE-102647,2024-12-15,2024,12,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,5,4200,1000,20000,3000,5000,POS
SALE-102648,2024-05-30,2024,5,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,1000,14200,2600,3800,POS
SALE-102649,2024-10-10,2024,10,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Lotion,Body Care,4,4500,0,18000,3200,5200,Transfer
SALE-102650,2023-10-28,2023,10,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,3,4200,0,12600,3000,3600,Transfer
SALE-102651,2024-02-03,2024,2,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,5,4200,0,21000,3000,6000,POS
SALE-102652,2024-06-11,2024,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,4,4200,1000,15800,3000,3800,POS
SALE-102653,2023-12-26,2023,12,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,1,5200,500,4700,3600,1100,Cash
SALE-102654,2023-08-02,2023,8,Shoprite The Palms,Lekki,Supermarket,GlowCare Face Cream,Skin Care,2,5200,0,10400,3600,3200,Transfer
SALE-102655,2024-01-24,2024,1,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Scrub,Body Care,13,4200,500,54100,3000,15100,Cash
SALE-102656,2025-05-13,2025,5,Shoprite The Palms,Lekki,Supermarket,GlowCare Shower Gel,Bath Care,6,3800,0,22800,2600,7200,Cash
SALE-102657,2023-07-23,2023,7,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Lotion,Body Care,10,4500,1000,44000,3200,12000,Transfer
SALE-102658,2025-10-13,2025,10,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,2,3800,0,7600,2600,2400,POS
SALE-102659,2023-02-27,2023,2,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Lotion,Body Care,7,4500,1000,30500,3200,8100,POS
SALE-102660,2024-06-05,2024,6,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Body Scrub,Body Care,3,4200,500,12100,3000,3100,Cash
SALE-102661,2025-12-03,2025,12,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,13,4800,500,61900,3300,19000,POS
SALE-102662,2024-08-27,2024,8,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,6,4800,1000,27800,3300,8000,Transfer
SALE-102663,2023-06-21,2023,6,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,8,3800,1000,29400,2600,8600,Cash
SALE-102664,2023-03-07,2023,3,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,13,5200,0,67600,3600,20800,POS
SALE-102665,2024-10-31,2024,10,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,1,4800,0,4800,3300,1500,Cash
SALE-102666,2023-11-26,2023,11,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,7,3800,0,26600,2600,8400,Transfer
SALE-102667,2023-03-20,2023,3,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,7,5200,1000,35400,3600,10200,POS
SALE-102668,2025-10-25,2025,10,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,7,4800,1000,32600,3300,9500,Cash
SALE-102669,2023-12-23,2023,12,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Shower Gel,Bath Care,7,3800,500,26100,2600,7900,Cash
SALE-102670,2024-06-05,2024,6,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,1000,8600,3300,2000,POS
SALE-102671,2024-10-31,2024,10,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,13,4800,1000,61400,3300,18500,Cash
SALE-102672,2024-01-05,2024,1,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,1,5200,0,5200,3600,1600,Transfer
SALE-102673,2024-01-06,2024,1,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,4,4200,500,16300,3000,4300,Transfer
SALE-102674,2024-02-28,2024,2,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Scrub,Body Care,7,4200,0,29400,3000,8400,Cash
SALE-102675,2025-01-21,2025,1,Jendol Alakuko,Alakuko,Superstore,GlowCare Facial Cleanser,Skin Care,13,4800,0,62400,3300,19500,Cash
SALE-102676,2024-01-01,2024,1,Jendol Egbeda,Egbeda,Superstore,GlowCare Shower Gel,Bath Care,7,3800,0,26600,2600,8400,Transfer
SALE-102677,2024-11-19,2024,11,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,11,3800,0,41800,2600,13200,Transfer
SALE-102678,2024-02-23,2024,2,Jendol Alakuko,Alakuko,Superstore,GlowCare Shower Gel,Bath Care,11,3800,500,41300,2600,12700,POS
SALE-102679,2024-02-16,2024,2,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,12,4800,0,57600,3300,18000,Transfer
SALE-102680,2025-08-12,2025,8,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Face Cream,Skin Care,10,5200,0,52000,3600,16000,POS
SALE-102681,2023-07-13,2023,7,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,3,4200,0,12600,3000,3600,POS
SALE-102682,2024-09-30,2024,9,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Face Cream,Skin Care,2,5200,0,10400,3600,3200,POS
SALE-102683,2024-11-25,2024,11,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,6,5200,500,30700,3600,9100,Cash
SALE-102684,2024-06-17,2024,6,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Shower Gel,Bath Care,1,3800,1000,2800,2600,200,POS
SALE-102685,2025-01-31,2025,1,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Facial Cleanser,Skin Care,4,4800,1000,18200,3300,5000,POS
SALE-102686,2025-08-11,2025,8,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,5,4500,1000,21500,3200,5500,Cash
SALE-102687,2023-09-07,2023,9,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,11,4800,0,52800,3300,16500,Cash
SALE-102688,2025-12-28,2025,12,Justrite Ogba,Ogba,Supermarket,GlowCare Body Scrub,Body Care,3,4200,500,12100,3000,3100,Cash
SALE-102689,2025-02-21,2025,2,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Lotion,Body Care,9,4500,500,40000,3200,11200,Transfer
SALE-102690,2024-11-07,2024,11,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,3,3800,0,11400,2600,3600,Cash
SALE-102691,2024-05-04,2024,5,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,10,3800,500,37500,2600,11500,Transfer
SALE-102692,2024-08-01,2024,8,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,9,5200,500,46300,3600,13900,POS
SALE-102693,2023-06-27,2023,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,5,5200,500,25500,3600,7500,POS
SALE-102694,2024-05-14,2024,5,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,13,5200,500,67100,3600,20300,Transfer
SALE-102695,2025-12-09,2025,12,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,4,4800,0,19200,3300,6000,Transfer
SALE-102696,2023-02-22,2023,2,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,1,4800,500,4300,3300,1000,Cash
SALE-102697,2023-04-07,2023,4,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,12,3800,500,45100,2600,13900,Cash
SALE-102698,2024-12-23,2024,12,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,12,5200,1000,61400,3600,18200,POS
SALE-102699,2023-11-29,2023,11,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,4,4800,1000,18200,3300,5000,Transfer
SALE-102700,2024-07-17,2024,7,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Lotion,Body Care,2,4500,500,8500,3200,2100,Cash
SALE-102701,2025-06-07,2025,6,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,1,4200,0,4200,3000,1200,Transfer
SALE-102702,2023-09-21,2023,9,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,13,5200,0,67600,3600,20800,Cash
SALE-102703,2024-11-06,2024,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,2,4200,1000,7400,3000,1400,Cash
SALE-102704,2023-12-17,2023,12,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Lotion,Body Care,12,4500,0,54000,3200,15600,Cash
SALE-102705,2023-12-23,2023,12,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,Cash
SALE-102706,2024-05-17,2024,5,Justrite Ogba,Ogba,Supermarket,GlowCare Face Cream,Skin Care,11,5200,0,57200,3600,17600,Cash
SALE-102707,2024-03-27,2024,3,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,2,3800,0,7600,2600,2400,POS
SALE-102708,2024-06-10,2024,6,Shoprite The Palms,Lekki,Supermarket,GlowCare Face Cream,Skin Care,4,5200,500,20300,3600,5900,Cash
SALE-102709,2024-12-11,2024,12,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Shower Gel,Bath Care,12,3800,500,45100,2600,13900,Cash
SALE-102710,2024-11-16,2024,11,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Body Lotion,Body Care,13,4500,500,58000,3200,16400,POS
SALE-102711,2025-11-25,2025,11,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,2,3800,500,7100,2600,1900,Transfer
SALE-102712,2023-04-14,2023,4,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,7,4200,0,29400,3000,8400,Cash
SALE-102713,2025-03-24,2025,3,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,8,3800,1000,29400,2600,8600,POS
SALE-102714,2023-01-08,2023,1,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,0,15200,2600,4800,POS
SALE-102715,2025-11-20,2025,11,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,13,3800,500,48900,2600,15100,Transfer
SALE-102716,2024-01-22,2024,1,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,2,5200,0,10400,3600,3200,Transfer
SALE-102717,2025-06-24,2025,6,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,3,4800,0,14400,3300,4500,Cash
SALE-102718,2023-10-27,2023,10,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Facial Cleanser,Skin Care,9,4800,1000,42200,3300,12500,Cash
SALE-102719,2023-05-29,2023,5,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,5,3800,1000,18000,2600,5000,Transfer
SALE-102720,2023-01-21,2023,1,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Scrub,Body Care,6,4200,0,25200,3000,7200,Cash
SALE-102721,2024-11-28,2024,11,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,6,4500,0,27000,3200,7800,Transfer
SALE-102722,2023-09-16,2023,9,Jendol Alakuko,Alakuko,Superstore,GlowCare Facial Cleanser,Skin Care,5,4800,0,24000,3300,7500,POS
SALE-102723,2023-03-31,2023,3,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Face Cream,Skin Care,7,5200,0,36400,3600,11200,POS
SALE-102724,2025-09-14,2025,9,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,7,4200,1000,28400,3000,7400,Cash
SALE-102725,2024-06-29,2024,6,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,3,4800,0,14400,3300,4500,Transfer
SALE-102726,2024-01-26,2024,1,Jendol Egbeda,Egbeda,Superstore,GlowCare Body Scrub,Body Care,4,4200,500,16300,3000,4300,Transfer
SALE-102727,2024-09-17,2024,9,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,11,4200,500,45700,3000,12700,Cash
SALE-102728,2025-01-23,2025,1,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Facial Cleanser,Skin Care,1,4800,1000,3800,3300,500,Transfer
SALE-102729,2025-02-21,2025,2,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,10,3800,1000,37000,2600,11000,POS
SALE-102730,2023-03-27,2023,3,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,3,4200,1000,11600,3000,2600,Transfer
SALE-102731,2024-03-17,2024,3,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,10,4800,0,48000,3300,15000,POS
SALE-102732,2023-09-01,2023,9,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Shower Gel,Bath Care,6,3800,1000,21800,2600,6200,Cash
SALE-102733,2023-07-20,2023,7,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Lotion,Body Care,4,4500,0,18000,3200,5200,Transfer
SALE-102734,2023-09-03,2023,9,Jendol Alakuko,Alakuko,Superstore,GlowCare Shower Gel,Bath Care,14,3800,0,53200,2600,16800,POS
SALE-102735,2025-12-14,2025,12,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,10,5200,0,52000,3600,16000,Transfer
SALE-102736,2023-10-31,2023,10,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,8,4200,0,33600,3000,9600,POS
SALE-102737,2023-02-16,2023,2,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,11,4200,0,46200,3000,13200,POS
SALE-102738,2025-11-13,2025,11,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,12,4800,0,57600,3300,18000,Cash
SALE-102739,2023-10-13,2023,10,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,14,5200,0,72800,3600,22400,Transfer
SALE-102740,2024-08-25,2024,8,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Body Lotion,Body Care,13,4500,500,58000,3200,16400,POS
SALE-102741,2025-08-06,2025,8,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Facial Cleanser,Skin Care,2,4800,0,9600,3300,3000,Transfer
SALE-102742,2024-03-12,2024,3,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Body Scrub,Body Care,11,4200,0,46200,3000,13200,Cash
SALE-102743,2023-06-25,2023,6,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Face Cream,Skin Care,8,5200,0,41600,3600,12800,Transfer
SALE-102744,2023-11-02,2023,11,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,7,5200,0,36400,3600,11200,Transfer
SALE-102745,2024-02-07,2024,2,Justrite Ogba,Ogba,Supermarket,GlowCare Body Scrub,Body Care,7,4200,500,28900,3000,7900,POS
SALE-102746,2024-08-25,2024,8,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,7,4500,0,31500,3200,9100,Transfer
SALE-102747,2023-10-28,2023,10,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,5,3800,500,18500,2600,5500,Transfer
SALE-102748,2023-08-02,2023,8,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,6,3800,500,22300,2600,6700,POS
SALE-102749,2023-05-13,2023,5,Jendol Egbeda,Egbeda,Superstore,GlowCare Facial Cleanser,Skin Care,3,4800,1000,13400,3300,3500,Transfer
SALE-102750,2024-12-17,2024,12,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Shower Gel,Bath Care,5,3800,0,19000,2600,6000,Transfer
SALE-102751,2023-02-15,2023,2,Justrite Ogba,Ogba,Supermarket,GlowCare Body Lotion,Body Care,11,4500,500,49000,3200,13800,Cash
SALE-102752,2023-09-02,2023,9,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Scrub,Body Care,1,4200,0,4200,3000,1200,Transfer
SALE-102753,2025-01-30,2025,1,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Body Scrub,Body Care,14,4200,500,58300,3000,16300,Cash
SALE-102754,2023-10-02,2023,10,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,7,3800,0,26600,2600,8400,Transfer
SALE-102755,2025-11-25,2025,11,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Facial Cleanser,Skin Care,11,4800,0,52800,3300,16500,POS
SALE-102756,2023-02-08,2023,2,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Face Cream,Skin Care,12,5200,500,61900,3600,18700,Transfer
SALE-102757,2023-09-04,2023,9,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Body Scrub,Body Care,13,4200,500,54100,3000,15100,Transfer
SALE-102758,2023-07-26,2023,7,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,7,3800,0,26600,2600,8400,POS
SALE-102759,2025-03-29,2025,3,Shoprite The Palms,Lekki,Supermarket,GlowCare Body Scrub,Body Care,8,4200,1000,32600,3000,8600,POS
SALE-102760,2024-02-27,2024,2,Shoprite The Palms,Lekki,Supermarket,GlowCare Face Cream,Skin Care,2,5200,500,9900,3600,2700,POS
SALE-102761,2025-06-01,2025,6,Justrite Ogba,Ogba,Supermarket,GlowCare Body Scrub,Body Care,5,4200,0,21000,3000,6000,Cash
SALE-102762,2025-03-21,2025,3,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Body Scrub,Body Care,9,4200,0,37800,3000,10800,Cash
SALE-102763,2025-12-24,2025,12,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Facial Cleanser,Skin Care,14,4800,1000,66200,3300,20000,POS
SALE-102764,2024-08-23,2024,8,Jendol Alakuko,Alakuko,Superstore,GlowCare Body Lotion,Body Care,8,4500,1000,35000,3200,9400,Transfer
SALE-102765,2024-08-21,2024,8,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Body Scrub,Body Care,8,4200,0,33600,3000,9600,Transfer
SALE-102766,2023-12-27,2023,12,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,1,3800,1000,2800,2600,200,Transfer
SALE-102767,2025-08-16,2025,8,Justrite Abule Egba,Abule Egba,Supermarket,GlowCare Shower Gel,Bath Care,1,3800,1000,2800,2600,200,POS
SALE-102768,2023-08-30,2023,8,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Scrub,Body Care,9,4200,0,37800,3000,10800,POS
SALE-102769,2025-11-23,2025,11,Shoprite Festival Mall,Festac,Supermarket,GlowCare Shower Gel,Bath Care,3,3800,0,11400,2600,3600,POS
SALE-102770,2024-12-18,2024,12,Justrite Ogba,Ogba,Supermarket,GlowCare Shower Gel,Bath Care,1,3800,0,3800,2600,1200,Cash
SALE-102771,2023-11-13,2023,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Body Lotion,Body Care,12,4500,0,54000,3200,15600,POS
SALE-102772,2023-01-18,2023,1,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Shower Gel,Bath Care,10,3800,0,38000,2600,12000,POS
SALE-102773,2024-06-11,2024,6,GrandSquare Ikeja,Ikeja,Supermarket,GlowCare Shower Gel,Bath Care,4,3800,500,14700,2600,4300,Cash
SALE-102774,2023-10-10,2023,10,Shoprite Festival Mall,Festac,Supermarket,GlowCare Facial Cleanser,Skin Care,14,4800,0,67200,3300,21000,Cash
SALE-102775,2024-11-07,2024,11,Shoprite Ikeja City Mall,Ikeja,Supermarket,GlowCare Face Cream,Skin Care,1,5200,1000,4200,3600,600,Transfer
SALE-102776,2023-04-01,2023,4,Justrite Ipaja Ayobo,Ipaja,Supermarket,GlowCare Facial Cleanser,Skin Care,12,4800,500,57100,3300,17500,Transfer
SALE-102777,2025-07-15,2025,7,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,7,5200,0,36400,3600,11200,POS
SALE-102778,2024-10-05,2024,10,Jendol Ikorodu,Ikorodu,Superstore,GlowCare Shower Gel,Bath Care,3,3800,500,10900,2600,3100,POS
SALE-102779,2023-08-29,2023,8,Jendol Alakuko,Alakuko,Superstore,GlowCare Face Cream,Skin Care,6,5200,0,31200,3600,9600,POS
SALE-102780,2025-03-15,2025,3,Jendol Alakuko,Alakuko,Superstore,GlowCare Facial Cleanser,Skin Care,12,4800,1000,56600,3300,17000,Cash
SALE-102781,2023-02-15,2023,2,Shoprite Festival Mall,Festac,Supermarket,GlowCare Body Scrub,Body Care,12,4200,1000,49400,3000,13400,POS
SALE-102782,2025-12-03,2025,12,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Face Cream,Skin Care,11,5200,0,57200,3600,17600,POS
SALE-102783,2025-02-28,2025,2,Shoprite Festival Mall,Festac,Supermarket,GlowCare Face Cream,Skin Care,5,5200,0,26000,3600,8000,Cash
SALE-102784,2025-02-04,2025,2,Shoprite Adeniran Ogunsanya,Surulere,Supermarket,GlowCare Shower Gel,Bath Care,5,3800,1000,18000,2600,5000,POS
SALE-102785,2023-04-05,2023,4,Bokku Mart Agege,Agege,Retail/Wholesale,GlowCare Body Scrub,Body Care,14,4200,0,58800,3000,16800,Transfer
SALE-102786,2025-01-25,2025,1,Justrite Akowonjo,Akowonjo,Supermarket,GlowCare Face Cream,Skin Care,3,5200,500,15100,3600,4300,Cash
SALE-102787,2024-07-05,2024,7,Jendol Egbeda,Egbeda,Superstore,GlowCare Face Cream,Skin Care,9,5200,0,46800,3600,14400,Transfer
